case_id,run_id,Qjoule_conductor_W,Qcontact_W,Qdielectric_RIP_W,Qscreen_loss_W,Qtotal_W,conductor_volume_m3,contact_volume_m3,rip_volume_m3,conductor_cross_section_area_m2,effective_conductor_resistance_ohm,Qjoule_expected_I2R_W,Qcontact_expected_I2Rc_W,Qjoule_relative_error_pct,Qcontact_relative_error_pct,status,notes
RUN008_CASE_095,SOLID_ONLY_RISK_125_RUN008,72.6851651,30.6250000,2.54518841,0.00000000,105.855353,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.37339315e-05,72.6851651,30.6250000,-2.34614940e-13,-5.80034886e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_096,SOLID_ONLY_RISK_125_RUN008,12.4065662,5.62500000,2.54518841,0.00000000,20.5767546,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.20561176e-05,12.4065662,5.62500000,3.43629039e-13,-6.31593543e-14,INVALID_CASE,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_097,SOLID_ONLY_RISK_125_RUN008,22.3863211,10.0000000,2.54518841,0.00000000,34.9315095,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.23863211e-05,22.3863211,10.0000000,4.76100605e-14,-7.10542736e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_098,SOLID_ONLY_RISK_125_RUN008,35.6628540,15.6250000,2.54518841,0.00000000,53.8330424,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.28242266e-05,35.6628540,15.6250000,7.96955550e-14,-7.95807864e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_099,SOLID_ONLY_RISK_125_RUN008,52.6065578,22.5000000,2.54518841,0.00000000,77.6517462,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.33806924e-05,52.6065578,22.5000000,1.35067331e-14,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_100,SOLID_ONLY_RISK_125_RUN008,73.6950672,30.6250000,2.54518841,0.00000000,106.865256,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.40636954e-05,73.6950672,30.6250000,4.24233013e-13,-5.80034886e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_101,SOLID_ONLY_RISK_125_RUN008,11.7904365,11.2500000,2.54518841,0.00000000,25.5856249,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.09607760e-05,11.7904365,11.2500000,3.01321641e-14,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_102,SOLID_ONLY_RISK_125_RUN008,21.4141909,20.0000000,2.54518841,0.00000000,43.9593793,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.14141909e-05,21.4141909,20.0000000,1.49314178e-13,-7.10542736e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_103,SOLID_ONLY_RISK_125_RUN008,34.3951420,31.2500000,2.54518841,0.00000000,68.1903305,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.20128909e-05,34.3951420,31.2500000,-1.85924065e-13,-7.95807864e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_104,SOLID_ONLY_RISK_125_RUN008,51.2245456,45.0000000,2.54518841,0.00000000,98.7697341,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.27664647e-05,51.2245456,45.0000000,-8.32268273e-14,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_105,SOLID_ONLY_RISK_125_RUN008,72.5562346,61.2500000,2.54518841,0.00000000,136.351423,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.36918317e-05,72.5562346,61.2500000,7.83439482e-14,-5.80034886e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_106,SOLID_ONLY_RISK_125_RUN008,11.9671303,11.2500000,2.54518841,0.00000000,25.7623187,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.12748983e-05,11.9671303,11.2500000,2.22654487e-13,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
