case_id,Qjoule_conductor_W,Qcontact_W,Qdielectric_RIP_field_W,Qscreen_loss_W,Qtotal_W,Qjoule_expected_I2R_W,Qcontact_expected_I2Rc_W,Qjoule_relative_error_pct,Qcontact_relative_error_pct,status,notes
RUN010_CASE_095,73.5325903,30.6250000,28.0485376,0.00000000,132.206128,73.5325903,30.6250000,-2.31911124e-13,-5.80034886e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_096,12.5539066,5.62500000,28.0485376,0.00000000,46.2274442,12.5539066,5.62500000,2.97146496e-13,-6.31593543e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_097,22.6536893,10.0000000,28.0485376,0.00000000,60.7022269,22.6536893,10.0000000,2.82288882e-13,-7.10542736e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_098,36.0877898,15.6250000,28.0485376,0.00000000,79.7613273,36.0877898,15.6250000,-2.95339258e-13,-7.95807864e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_099,53.2226549,22.5000000,28.0485376,0.00000000,103.771192,53.2226549,22.5000000,4.27212201e-13,-6.31593543e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_100,74.5429242,30.6250000,28.0485376,0.00000000,133.216462,74.5429242,30.6250000,-1.71575899e-13,-5.80034886e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_101,11.9389030,11.2500000,28.0485376,0.00000000,51.2374405,11.9389030,11.2500000,2.52938368e-13,-6.31593543e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_102,21.6799324,20.0000000,28.0485376,0.00000000,69.7284700,21.6799324,20.0000000,-1.63871068e-14,-7.10542736e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_103,34.8131385,31.2500000,28.0485376,0.00000000,94.1116760,34.8131385,31.2500000,4.28613969e-13,-7.95807864e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_104,51.8368055,45.0000000,28.0485376,0.00000000,124.885343,51.8368055,45.0000000,2.74146035e-13,-6.31593543e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_105,73.4109381,61.2500000,28.0485376,0.00000000,162.709476,73.4109381,61.2500000,-2.12937480e-13,-5.80034886e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_106,12.1155691,11.2500000,28.0485376,0.00000000,51.4141067,12.1155691,11.2500000,-8.79706182e-14,-6.31593543e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_107,21.9966442,20.0000000,28.0485376,0.00000000,70.0451818,21.9966442,20.0000000,-2.90720919e-13,-7.10542736e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_108,35.3134253,31.2500000,28.0485376,0.00000000,94.6119629,35.3134253,31.2500000,2.21331406e-13,-7.95807864e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_109,52.5670495,45.0000000,28.0485376,0.00000000,125.615587,52.5670495,45.0000000,1.89236383e-13,-6.31593543e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_110,74.4212719,61.2500000,28.0485376,0.00000000,163.719809,74.4212719,61.2500000,-3.81903032e-14,-5.80034886e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_111,12.2922352,11.2500000,28.0485376,0.00000000,51.5907728,12.2922352,11.2500000,-1.01157337e-13,-6.31593543e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_112,22.3133561,20.0000000,28.0485376,0.00000000,70.3618937,22.3133561,20.0000000,-1.59219154e-14,-7.10542736e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_113,35.8137122,31.2500000,28.0485376,0.00000000,95.1122497,35.8137122,31.2500000,1.19039780e-13,-7.95807864e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_114,53.2972934,45.0000000,28.0485376,0.00000000,126.345831,53.2972934,45.0000000,-2.13306963e-13,-6.31593543e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_115,75.4316058,61.2500000,28.0485376,0.00000000,164.730143,75.4316058,61.2500000,-4.33305980e-13,-5.80034886e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_116,12.4689014,11.2500000,28.0485376,0.00000000,51.7674389,12.4689014,11.2500000,1.99448171e-13,-6.31593543e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_117,22.6300680,20.0000000,28.0485376,0.00000000,70.6786055,22.6300680,20.0000000,1.56990853e-14,-7.10542736e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_118,36.3139990,31.2500000,28.0485376,0.00000000,95.6125366,36.3139990,31.2500000,3.91332684e-13,-7.95807864e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_119,54.0275373,45.0000000,28.0485376,0.00000000,127.076075,54.0275373,45.0000000,-7.75938040e-13,-6.31593543e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_120,76.4419396,61.2500000,28.0485376,0.00000000,165.740477,76.4419396,61.2500000,1.85903900e-14,-5.80034886e-14,SOLVED_THERMAL_WARNING,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_121,12.6455675,11.2500000,28.0485376,0.00000000,51.9441051,12.6455675,11.2500000,1.96661761e-13,-6.31593543e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_122,22.9467798,20.0000000,28.0485376,0.00000000,70.9953174,22.9467798,20.0000000,1.54824063e-13,-7.10542736e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_123,36.8142859,31.2500000,28.0485376,0.00000000,96.1128234,36.8142859,31.2500000,-2.31608807e-13,-7.95807864e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_124,54.7577812,45.0000000,28.0485376,0.00000000,127.806319,54.7577812,45.0000000,2.72498211e-13,-6.31593543e-14,SOLVED_VALID,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
RUN010_CASE_125,77.4522735,61.2500000,28.0485376,0.00000000,166.750811,77.4522735,61.2500000,1.65130973e-13,-5.80034886e-14,SOLVED_THERMAL_WARNING,"RUN006 source normalization retained; Qcontact=I^2*Rc0*Rc_factor; Qdielectric uses field-coupled es.normE"
