case_id,run_id,load_multiplier_pu,current_A,oil_temperature_C,air_temperature_C,contact_resistance_multiplier_pu,voltage_multiplier_pu,tan_delta_multiplier_pu,rip_aging_conductivity_multiplier_pu,pollution_multiplier_pu,source_model,notes
RUN010_CASE_035,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,75.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_036,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,85.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_037,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,85.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_038,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,85.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_039,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,85.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_040,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,85.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_041,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,95.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_042,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,95.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_043,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,95.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_044,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,95.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_045,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,95.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_046,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,105.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_047,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,105.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_048,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,105.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_049,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,105.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_050,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,105.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_051,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,65.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_052,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,65.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
