case_id,Qtotal_generated_W,Qremoved_air_W,Qremoved_oil_W,Qremoved_flange_W,Qremoved_total_W,residual_W,residual_percent_Qgenerated,residual_percent_max_energy_scale,heat_balance_status,notes
RUN010_CASE_048,66.6801304,74.4750820,-89.7693452,83.4465170,68.1522539,-1.47212344,-2.20773929,-0.594338821,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_049,84.5430913,82.4044849,-82.4356697,86.3158945,86.2847096,-1.74161828,-2.06003619,-0.693440705,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_050,106.388982,92.1385605,-73.4955147,89.8191848,108.462231,-2.07324834,-1.94874347,-0.811595962,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_051,42.6624492,39.0327686,-39.4189976,43.7941960,43.4079671,-0.745517907,-1.74748033,-0.609850741,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_052,54.2888342,44.4614137,-34.8422187,45.6094869,55.2286819,-0.939847690,-1.73119888,-0.752401105,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_053,69.5844319,51.6152472,-28.8307263,47.9959811,70.7805020,-1.19607015,-1.71887607,-0.931214534,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_054,88.8326535,60.6366388,-21.2810859,50.9965004,90.3520533,-1.51939973,-1.71040678,-1.14314305,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_055,112.407952,71.7140358,-12.0569019,54.6675643,114.324698,-1.91674651,-1.70516986,-1.38454728,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_056,42.8391153,45.3992525,-54.4677216,52.7532517,43.6847826,-0.845667267,-1.97405400,-0.554099080,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_057,54.6055461,50.8805917,-49.8260389,54.5925454,55.6470982,-1.04155214,-1.90741090,-0.670674607,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_058,70.0847187,58.1038053,-43.7297111,57.0104551,71.3845493,-1.29983054,-1.85465615,-0.818306500,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_059,89.5628975,67.2125946,-36.0741847,60.0502509,91.1886608,-1.62576329,-1.81521962,-0.995342751,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_060,113.418286,78.3971662,-26.7215992,63.7690405,115.444608,-2.02632199,-1.78659198,-1.19980361,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_061,43.0157814,51.7657363,-69.5164456,61.7123074,43.9615981,-0.945816628,-2.19876658,-0.516855251,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_062,54.9222579,57.2997696,-64.8098590,63.5756040,56.0655145,-1.14325659,-2.08159065,-0.615696019,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_063,70.5850056,64.5923635,-58.6286960,66.0249290,71.9885965,-1.40359094,-1.98851148,-0.741675398,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_064,90.2931414,73.7885503,-50.8672834,69.1040013,92.0252682,-1.73212685,-1.91833713,-0.893955578,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_065,114.428619,85.0802966,-41.3862965,72.8705167,116.564517,-2.13589747,-1.86657628,-1.07150017,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_066,43.1924476,58.1322201,-84.5651697,70.6713631,44.2384136,-1.04596599,-2.42164093,-0.490215167,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_067,55.2389698,63.7189475,-79.7936792,72.5586625,56.4839308,-1.24496103,-2.25377309,-0.576180685,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_068,71.0852924,71.0809217,-73.5276809,75.0394029,72.5926437,-1.50735133,-2.12048271,-0.686257692,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_069,91.0233853,80.3645061,-65.6603821,78.1577517,92.8618757,-1.83849042,-2.01980009,-0.820085987,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
