case_id,case_group,current_rating_A,short_time_current_kA,duration_s,load_multiplier_equivalent_pu,voltage_multiplier_pu,phase_to_ground_voltage_kV,initial_oil_temperature_C,initial_air_temperature_C,wind_speed_m_s,solar_radiation_W_m2,contact_resistance_multiplier_pu,rip_aging_conductivity_multiplier_pu,tan_delta_multiplier_pu,pollution_multiplier_pu,source_id,public_data,assumed,sensitivity_required,notes
SHORT_31p25kA_2s_1250A,short_time_thermal_stability,1250,31.25,2,25.0,1.00,72.75,120,40,0.0,0,1.0,1.0,1.0,1.0,MDPI_2025_126KV;IEC60137_RATED_CURRENT_SERIES,true,false,false,31.25 kA / 2 s short-time thermal-stability case; intentionally excluded from steady operating cases.
